NumQubits;SizeOfDMat;VarSizeOfDMat;StdSizeOfDMat;SizeOfSMat;VarSizeOfSMat;StdSizeOfSMat;SizeOfFMat;VarSizeOfFMat;StdSizeOfFMat;AverageAccessTimeDMat;VarAccessTimeDMat;StdAccessTimeDMat;AverageAccessTimeSMat;VarAccessTimeSMat;StdAccessTimeSMat;AverageAccessTimeFMat;VarAccessTimeFMat;StdMeanAccessTimeFMat
13;1073741936.0;0.0;0.0;2684354672.0;0.0;0.0;8.0;0.0;0.0;11189658777.6;8.578837185584432e+16;292896520.73017925;595924390400.0;1.9826726899070376e+20;14080741066.815474;147326010214.4;3.65602397872847e+19;6046506411.7459345
